,time
0,1.2283446712
1,3.56394557823
2,5.96303854875
3,8.37573696145
4,10.9290249433
5,13.3099773243
6,15.6863945578
7,18.1348678061
8,20.4725656093
9,22.6685847577
10,24.7340136054
11,26.777265745
12,28.902445566
13,31.1195011338
14,33.3653231902
15,35.7030209933
16,37.9811791383
17,40.416553288
18,42.5035964206
19,44.699615569
20,46.9664740448
21,48.8791358837
22,50.9789115646
23,53.3420135079
24,55.3963540016
25,57.6092970522
26,59.7883922984
27,61.9135721194
28,64.1217687075
29,66.4472890709
30,68.6342403628
31,70.5559700583
32,72.4686318972
33,74.6646510456
34,77.087755102
