,time
0,0.203401360544
1,5.30997732426
2,9.79070294785
3,14.4891156463
4,19.1875283447
5,23.8360544218
6,28.3848072562
7,33.0197278912
8,37.722675737
9,42.3712018141
10,47.2464852608
11,52.058276644
12,56.647845805
13,61.5049886621
14,66.1761904762
15,71.0605442177
16,75.7770975057
17,81.4324263039
18,86.2260770975
19,91.0151927438
20,95.826984127
21,100.353061224
22,104.910884354
23,109.142176871
24,112.960770975
25,116.95170068
26,121.6138322
27,126.375736961
28,131.214739229
29,136.01292517
30,140.729478458
31,145.319047619
32,149.80430839
33,154.076417234
34,159.269160998
35,164.162585034
36,168.96984127
37,173.704535147
38,178.303174603
39,183.228344671
40,187.731746032
41,192.593424036
42,197.459637188
43,202.062811791
44,206.557142857
45,211.47324263
46,216.389342404
47,220.910884354
48,225.550340136
49,230.620634921
50,235.260090703
51,239.963038549
52,244.711337868
53,249.273696145
54,253.885941043
55,258.548072562
56,263.015192744
57,267.609297052
58,272.058276644
59,276.584353741
60,281.309977324
61,286.021995465
62,290.820181406
63,295.26462585
64,300.076417234
65,304.189795918
66,308.697732426
67,313.128571429
68,317.486848073
69,321.881405896
70,326.34399093
71,330.498185941
72,334.833786848
73,339.046938776
74,343.065079365
75,346.947165533
76,350.711337868
77,354.647845805
