,time
0,0.090022675737
1,3.91315192744
2,7.73174603175
3,11.6092970522
4,15.3054421769
5,19.468707483
6,23.6365079365
7,27.5140589569
8,31.6909297052
9,35.9040816327
10,40.0673469388
11,44.4936507937
12,48.3485260771
13,52.2759637188
14,56.2034013605
15,60.0174603175
16,63.8224489796
17,67.5684807256
18,71.573015873
19,75.7589569161
20,79.7045351474
21,84.1535147392
22,88.5163265306
23,92.7430839002
24,97.3235827664
25,101.790702948
26,106.094557823
27,110.22154195
28,114.303174603
29,118.398412698
30,122.756689342
31,127.07414966
32,131.409750567
