,time
0,1.67278911565
1,6.33038548753
2,10.8746031746
3,15.3780045351
4,19.8133786848
5,24.1988662132
6,28.5888888889
7,32.8247165533
8,37.1013605442
9,41.4551020408
10,45.4868480726
11,49.5684807256
12,53.7952380952
13,57.8451247166
14,61.9176870748
15,66.1716553288
16,70.1897959184
17,74.2442176871
18,78.2532879819
19,82.2487528345
20,86.3258503401
21,90.6841269841
22,94.543537415
23,98.7158730159
24,103.028798186
25,107.514058957
26,111.600226757
27,115.604761905
28,119.618367347
29,123.631972789
30,127.863265306
31,131.795238095
32,135.826984127
33,140.112698413
34,144.230612245
35,147.976643991
36,151.659183673
37,155.545804989
38,159.065079365
39,162.811111111
