,time
0,0.0
1,3.03786848073
2,5.79977324263
3,8.59795918367
4,11.6365079365
5,14.4437641723
6,16.9380952381
7,19.4414965986
8,21.8179138322
9,24.3303854875
10,26.9653061224
11,29.6863945578
12,32.4573696145
13,35.1739229025
14,37.9448979592
15,41.0605442177
16,43.3825396825
17,45.7725623583
18,48.1126984127
19,50.6750566893
20,53.0786848073
21,55.4142857143
22,57.8088435374
23,60.2941043084
24,62.7682457392
25,64.9879818594
26,67.4097505669
27,69.419185685
28,71.9857142857
29,74.0748436471
30,76.5616780045
31,78.6473648599
32,80.8920570917
