,time
0,0.121768707483
1,3.84512471655
2,8.01746031746
3,12.289569161
4,16.4891156463
5,20.7839002268
6,25.1739229025
7,29.4142857143
8,33.8224489796
9,38.0854875283
10,42.4482993197
11,46.5662131519
12,51.1058956916
13,55.5367346939
14,59.7544217687
15,64.2124716553
16,68.6886621315
17,73.0242630385
18,77.5412698413
19,81.9176870748
20,86.7068027211
21,91.1648526077
22,95.2056689342
23,99.4505668934
24,103.836054422
25,108.452834467
26,112.915419501
27,117.205668934
28,121.573015873
29,125.885941043
30,130.148979592
31,134.43015873
32,139.124036281
