,time
0,1.11476848804
1,3.2873015873
2,5.36482334869
3,7.59436032478
4,9.88140589569
5,11.9837612464
6,14.2941043084
7,16.3731621681
8,18.6723721747
9,20.9715821813
10,23.1314461268
11,25.3609831029
12,27.590520079
13,29.80430839
14,31.8405749397
15,34.0701119157
16,36.4664399093
17,38.6685319289
18,40.8283958745
19,43.1013605442
20,45.468707483
21,47.5866798332
22,49.6071977178
23,51.9064077244
24,54.1126984127
25,56.295808646
26,58.4619047619
27,60.4761904762
28,62.7057274523
29,64.7839002268
30,66.9557823129
31,69.2549923195
32,71.3451832346
33,73.5412698413
34,75.5255650647
