,time
0,1.16031746032
1,6.09909297052
2,11.1875283447
3,16.2941043084
4,21.2283446712
5,25.9267573696
6,31.2238095238
7,36.5752834467
8,41.6546485261
9,47.0242630385
10,52.5979591837
11,57.6863945578
12,63.0197278912
13,68.5299319728
14,74.3167800454
15,80.080952381
16,85.8541950113
17,91.8995464853
18,97.8723356009
19,103.831519274
20,109.591156463
21,114.978911565
22,120.729478458
23,126.434693878
24,131.940362812
25,137.586621315
26,143.260090703
27,149.024263039
28,154.729478458
29,160.294104308
30,166.203401361
31,171.935827664
32,177.758956916
33,183.704535147
34,189.650113379
35,195.477777778
36,201.400680272
37,207.287301587
38,213.291836735
