,time
0,0.384580498866
1,4.40725623583
2,8.25306122449
3,12.0263038549
4,15.6544217687
5,19.5047619048
6,23.2870748299
7,27.2916099773
8,31.3823129252
9,35.5501133787
10,39.5682539683
11,43.6680272109
12,47.8993197279
13,51.8267573696
14,55.8766439909
15,59.6181405896
16,63.7405895692
17,67.6453514739
18,71.6090702948
19,75.80861678
20,79.9492063492
21,84.1442176871
22,88.3256235828
23,92.3210884354
24,96.8789115646
25,101.101133787
26,105.473015873
27,109.414058957
28,113.749659864
29,117.971882086
30,121.935600907
31,125.976417234
32,129.79047619
33,133.885714286
34,137.668027211
35,141.40952381
36,145.042176871
37,148.847165533
38,152.829024943
39,156.738321995
40,160.679365079
41,164.6430839
42,168.479818594
43,172.389115646
44,176.425396825
45,180.135147392
46,184.094331066
47,187.935600907
48,191.604535147
49,195.958276644
50,200.339229025
51,204.216780045
52,207.89478458
53,211.962811791
54,216.724716553
55,220.339229025
56,224.248526077
57,227.953741497
58,231.872108844
59,235.795011338
60,239.640816327
61,244.239455782
62,248.207709751
63,252.402721088
