,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,13.445141064327984,-25.300902268073603,-28.29953631827401,4.7857879897110776,2.223310657596372
1,1,15.983305505078118,-22.762737827323466,-23.981246598896607,1.3495314513018808,6.8731065759637175
2,2,15.687394172748144,-23.058649159653438,-24.394746368887752,1.382884677573161,11.88281179138322
3,3,19.384446632138644,-19.361596700262943,-20.69155234551574,2.227151444126737,16.828662131519273
4,4,21.628256514638167,-17.117786817763413,-18.964723298982637,1.0320950291385946,22.058956916099774
5,5,13.706136013164633,-25.03990731923695,-25.83511879360538,0.38170778916477294,26.70875283446712
6,6,10.94082137640751,-27.80522195599407,-29.882458195155028,0.9459615402432122,31.6778231292517
7,7,8.341742031231316,-30.404301301170268,-31.13015845164871,0.3271483848860334,36.6875283446712
8,8,13.649012047424131,-25.09703128497745,-26.102134236448087,0.322204997277611,41.66240362811792
9,9,9.989925922976068,-28.75611740942552,-29.562023422841534,0.34633519943937346,46.14965986394558
10,10,10.338052423035304,-28.407990909366283,-29.442013138649774,0.3825897362984516,50.979410430839
11,11,4.7421368736709235,-34.00390645873066,-35.350889622193804,0.4475335812550916,56.12843537414965
