,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,6.505447194581159,-33.569446064747616,-36.00259209072865,0.9893160010662604,3.303038548752834
1,1,5.393699890166224,-34.68119336916256,-36.649002361484634,0.8252763806981644,12.213696145124715
2,2,6.093543415834973,-33.98134984349381,-36.01878144777537,0.7021631305635037,21.652607709750566
3,3,8.209297668837031,-31.865595590491747,-33.88106486793933,0.9130955448938696,31.004444444444445
4,4,6.894241412052415,-33.18065184727637,-34.800463852848566,0.6033205962719903,39.74675736961451
5,5,7.4363343439293095,-32.63855891539947,-33.79236600946673,0.8158639292922095,49.034739229024936
6,6,6.932736539480751,-33.14215671984803,-34.517143502091606,1.2503398684638474,56.93532879818594
7,7,8.294567956948864,-31.78032530237992,-33.06280352791172,1.0464379904067254,65.72408163265307
8,8,8.339543871065379,-31.735349388263398,-33.18128800517002,1.3883962533487766,74.68698412698413
9,9,9.710363449616457,-30.36452980971233,-31.56818045851853,0.96381602089616,84.16072562358276
10,10,11.161171765763754,-28.91372149356503,-30.571293562805362,1.1199280538575418,93.51256235827664
11,11,8.580194215224612,-31.49469904410417,-33.18964896199368,1.150460203840639,103.4507029478458
