,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,12.066294749971616,-32.141871485471604,-43.291667078307285,2.0139871818857897,2.0375510204081637
1,1,16.23284946895278,-27.97531676649044,-40.64232704054384,4.311913482853994,8.138594104308389
2,2,13.524257155935292,-30.683909079507927,-41.70019350217598,3.8137776872646345,13.763628117913832
3,3,12.21193713936412,-31.99622909607909,-41.54671640733899,3.5746905009690377,18.628208616780046
4,4,14.546662803370651,-29.661503432072568,-42.51304659886664,3.6324358333722,24.003628117913827
5,5,13.863066285838196,-30.345099949605018,-42.77123071326022,3.2628766457206972,28.705668934240364
6,6,17.498820467038854,-26.70934576840436,-41.88268218280829,4.08931764120596,33.60507936507936
7,7,17.405372551940776,-26.80279368350244,-42.19204485191865,3.9637984984802896,38.614784580498856
8,8,19.242128728501367,-24.966037506941852,-42.28530948453179,4.052707540742132,43.4271201814059
9,9,19.074874823117376,-25.13329141232584,-42.21564865578964,4.430689364615578,48.082721088435385
