,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,14.4197719193,-29.9017898312,-41.4362064798,3.09005847033,3.09405895692
1,1,12.5130195484,-31.8085422022,-42.842642521,2.6121735692,9.47954648526
2,2,13.9269524385,-30.394609312,-43.2695953477,2.94676286904,16.18430839
3,3,13.4934244027,-30.8281373478,-42.9589332314,2.71602538169,21.6932426304
4,4,17.5044129065,-26.817148844,-42.6942482845,3.7503894459,28.0497052154
5,5,15.0591546196,-29.262407131,-43.1649327286,3.33022065856,34.069478458
6,6,17.5874228553,-26.7341388952,-43.0941638788,3.60646523103,40.1066666667
7,7,15.8689258674,-28.4526358832,-41.3381324956,3.08786452018,45.4414512472
8,8,18.2152920251,-26.1062697254,-42.4285382769,3.55204065636,51.217414966
9,9,19.1810172996,-25.1405444509,-41.916556229,4.70041484364,57.126893424
10,10,16.5673238972,-27.7542378533,-42.4324257377,3.67691636191,62.9725170068
11,11,11.3218974576,-32.999664293,-43.9989832313,1.88260530029,68.9980952381
