,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,21.747681024215726,-20.731951945969367,-40.71334227685853,5.329512113966422,1.0332879818594105
1,1,19.90841500773216,-22.57121796245293,-40.198113167503436,4.214072208127321,3.47718820861678
2,2,17.845519418940498,-24.634113551244603,-38.808145245708786,4.5337502127682265,6.704761904761906
3,3,20.839199137557,-21.640433832628094,-37.88642086902826,5.520578834774832,9.880090702947848
4,4,19.4550756574821,-23.02455731270299,-39.34879688734877,5.182685714797602,12.561995464852608
5,5,18.935522753166968,-23.544110217018126,-40.34825486360497,4.428419861270942,15.110385487528346
6,6,17.911764464760388,-24.56786850542471,-40.689883558873426,4.351333936720091,18.123174603174604
7,7,21.541623484459443,-20.938009485725654,-39.97970600498397,5.518379864989664,21.00244897959184
8,8,22.079222635821104,-20.400410334363986,-41.99227725373739,4.457838565952759,23.742403628117913
9,9,18.563862327079857,-23.91577064310524,-40.779130592807256,4.917118969534754,26.0237641723356
10,10,16.21082892795534,-26.268804042229753,-41.30125679590724,4.4323140691928185,28.148390022675734
11,11,14.678846092856956,-27.80078687732814,-41.43194226606132,3.1602845769317813,29.959546485260766
