,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,12.0960767813,-32.1149746755,-43.3015562859,2.00707459788,2.03755102041
1,1,16.2373367671,-27.9737146897,-40.6578493947,4.30289467748,8.13859410431
2,2,13.4714849661,-30.7395664908,-41.7112406495,3.80219861558,13.7636281179
3,3,12.2615098328,-31.9495416241,-41.5651942849,3.56232543182,18.6282086168
4,4,14.4437704019,-29.7672810549,-42.5240280751,3.62039982648,24.0036281179
5,5,13.9028029686,-30.3082484883,-42.7784450623,3.25442494618,28.7056689342
6,6,17.4026902131,-26.8083612437,-41.8941634315,4.07887794537,33.6050793651
7,7,17.4002377205,-26.8108137364,-42.1961702594,3.96420413002,38.6147845805
8,8,19.2197456367,-24.9913058201,-42.2981776253,4.0335693181,43.4271201814
9,9,19.0614782619,-25.149573195,-42.2211499951,4.41933115234,48.0827210884
