,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,7.103638481522751,-35.75227749427997,-39.36021585498341,1.6567044414479204,2.4380952380952383
1,1,6.924920028245928,-35.93099594755679,-39.16137246667631,1.6749873550741194,7.842539682539682
2,2,6.288308711014793,-36.567607264787924,-39.28695671988852,1.219177944202247,13.310839002267576
3,3,6.840117027662672,-36.01579894814005,-38.64132043694369,1.4834379156159947,19.10421768707483
4,4,9.29356161023643,-33.562354365566286,-36.80528249669426,2.326934428449009,24.735056689342407
5,5,13.118678545324599,-29.73723743047812,-33.916918639899066,2.233756949508612,30.499410430839003
6,6,12.95993849942124,-29.89597747638148,-33.63764366676949,3.337730307438934,36.310204081632655
7,7,12.461369090852392,-30.394546884950326,-34.66361477319861,2.4872068801043627,41.54049886621315
8,8,13.565078455026047,-29.290837520776673,-33.05875160049578,2.2984615861121247,47.12489795918368
9,9,10.06395183908581,-32.791964136716906,-36.47197163062079,1.6940891347253282,52.60480725623583
10,10,9.78602930262698,-33.06988667317574,-37.295060313475894,2.011115334759014,58.37496598639456
11,11,8.526881901496402,-34.329034074306314,-37.743925789052646,1.6446014771482442,64.02321995464852
