,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,10.598103880447056,-29.552201710545997,-36.53894154241385,3.717206046744326,0.16253968253968254
1,1.0,11.130124290641762,-29.020181300351297,-36.27110263178445,4.06953731605108,6.577052154195012
2,2.0,12.308260179500051,-27.84204541149301,-34.84579827920155,4.051505646692639,13.067029478458052
3,3.0,11.44333416943525,-28.706971421557807,-37.74143008506196,4.203645537697693,19.60925170068027
4,4.0,12.550524181924732,-27.59978140906832,-36.89187101295851,3.774132538234033,32.345396825396826
5,5.0,14.46620276655838,-25.68410282443468,-34.41547540873254,4.404704212245021,38.829569160997735
6,6.0,10.808967496547188,-29.341338094445874,-37.192393722512094,3.8871423117318287,45.046712018140596
7,7.0,15.689305344885394,-24.461000246107663,-37.721716077514564,5.2317466140491415,50.60789115646257
8,8.0,16.799510047092472,-23.350795543900585,-35.62130857560633,5.597321118623072,56.74956916099772
9,9.0,18.13191371560268,-22.01839187539038,-36.707513606918134,5.357800232373986,63.76199546485261
10,,,,,,25.251728110599075
