,env_delta,env_max,env_mean,env_std,time
0,10.5433461991,-34.0929422953,-43.5141622706,2.07273888912,2.78639455782
1,6.89063802748,-37.7456504669,-43.6269035034,1.99318297163,8.24888888889
2,21.3877984476,-23.2484900468,-40.2309451802,6.39612935929,13.6823582766
3,13.3443325613,-31.2919559331,-43.9113744037,1.94413507869,18.9358730159
4,8.94783699219,-35.6884515022,-43.677196398,2.23583560398,24.3751473923
5,7.47605217396,-37.1602363205,-43.9224187393,1.45932352919,30.6387301587
6,8.7326885818,-35.9035999126,-43.5594205802,2.23600526918,36.9893877551
7,10.9796040771,-33.6566844173,-43.5407507621,2.62051055356,42.69569161
8,6.29232613498,-38.3439623594,-44.0016942913,1.77106593435,48.6167800454
9,9.87921453696,-34.7570739575,-44.1987594533,1.99111695762,54.0676643991
10,8.6950708201,-35.9412176743,-44.5245674299,1.40003284996,59.4837188209
