,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,12.5554251613,-32.2256531115,-44.4832412287,1.87003439461,2.40907029478
1,1.0,13.7097207745,-31.0713574983,-44.4098210667,2.11248847703,7.18657596372
2,2.0,7.80638336883,-36.974694904,-44.745071729,1.05166583629,12.2369160998
3,3.0,15.3143630322,-29.4667152407,-44.5015779569,2.07444258343,16.9041269841
4,,,,,,21.9111176131
5,,,,,,26.963438422
6,,,,,,32.4944001495
7,,,,,,37.7062679313
8,,,,,,42.7585887402
9,,,,,,47.3322686303
10,,,,,,52.2782247905
11,,,,,,56.9050870049
