,env_delta,env_max,env_mean,env_std,time
0,8.87403953124,-32.8207199677,-39.2884187631,3.46504482783,0.156734693878
1,6.69684740998,-34.997912089,-40.3351188742,2.88637044025,2.59482993197
2,8.01359074822,-33.6811687507,-39.1755902095,2.95492944343,4.98648526077
3,7.88048820793,-33.814271291,-38.7937794141,2.76585391726,7.29106575964
4,5.71918678295,-35.975572716,-39.8639045927,2.11580243031,9.84526077098
5,5.56402506048,-36.1307344385,-39.8676746133,2.11960318384,12.2833560091
6,7.37350757127,-34.3212519277,-37.7657823705,1.9188400727,14.7736961451
7,6.62781020202,-35.0669492969,-39.2184083246,1.78278171419,17.2524263039
8,6.35245762355,-35.3423018754,-38.375191733,1.53726354033,19.690521542
9,6.75562431224,-34.9391351867,-37.4593317512,1.34527539807,22.3259863946
10,6.44431621524,-35.2504432837,-37.4629390563,1.24233330329,24.8163265306
11,6.69689466014,-34.9978648388,-36.8067609044,0.943294246817,27.4343764172
12,7.19639690422,-34.4983625947,-36.2018297207,0.847821435944,29.9885714286
