,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,12.7177468147,-31.7403072016,-39.6881258864,3.37949098461,2.2987755102
1,1,10.0089730034,-34.4490810129,-43.5699284339,2.08290441867,8.55655328798
2,2,8.07819366589,-36.3798603504,-43.7319035267,2.09433628347,14.2918820862
3,3,10.6340012452,-33.8240527711,-42.5030425866,2.16405724477,19.8820861678
4,4,12.912077015,-31.5459770013,-42.138307842,2.96423749145,26.9525623583
5,5,9.21197807314,-35.2460759431,-43.2952650665,1.85084556639,33.6863492063
6,6,11.6837171768,-32.7743368395,-41.4948413289,3.66800930304,40.2285714286
7,7,13.7747403859,-30.6833136304,-41.7868866927,4.51820761124,46.5385941043
8,8,10.484308259,-33.9737457573,-42.6916088962,2.89821380652,53.3246258503
9,9,10.5731015067,-33.8849525096,-42.9705841617,3.25503918038,60.0061678005
