,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,17.81694209,-26.4131032817,-41.8248135185,4.352122733,3.16371882086
1,1.0,19.5219466111,-24.7080987606,-41.4491046384,4.95858158522,8.90485260771
2,2.0,24.9120221155,-19.3180232562,-40.4423911413,6.58056637298,14.3731519274
3,3.0,25.4039206004,-18.8261247713,-39.4586454863,6.51133950563,19.7892063492
4,4.0,21.8397467075,-22.3902986642,-42.3339282653,4.96406585596,25.7335147392
5,5.0,20.511383462,-23.7186619097,-42.5850871993,4.15340299679,30.5226303855
6,6.0,18.5870776738,-25.6429676979,-42.8024405567,4.09448848884,35.4858956916
7,7.0,21.506487897,-22.7235574747,-42.3949869629,4.88809871222,40.3969160998
8,8.0,23.0976437297,-21.132401642,-42.626627134,5.03736419342,45.4820861678
9,9.0,20.2351417508,-23.9949036209,-43.5723915685,4.10551975309,50.2537868481
10,10.0,13.2415866278,-30.9884587439,-44.6255863613,1.60954539172,54.8919727891
11,,,,,,60.0115491836
