,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,11.2964771737,-33.291415897,-43.3550648589,2.46186671749,2.1768707483
1,1,6.21716166204,-38.3707314086,-44.5235782631,1.17704541338,7.39555555556
2,2,13.6537121698,-30.9341809008,-43.4051813283,3.01132771068,13.4733786848
3,3,18.7570079483,-25.8308851224,-42.534859343,3.82603516562,19.4351020408
4,4,11.2593866351,-33.3285064355,-43.4821672044,2.58592497418,24.8627664399
5,5,6.54250423139,-38.0453888393,-44.3010214396,1.24580317944,29.8550566893
6,6,12.3494550044,-32.2384380663,-41.927520317,4.10857663032,34.6906122449
7,7,11.1039030326,-33.4839900381,-43.5648447771,2.5483204166,39.5319727891
8,8,12.1596039234,-32.4282891472,-43.9460622428,2.59292594558,43.2994104308
9,9,11.0020720768,-33.5858209939,-44.4893593199,1.61254719956,48.6341950113
10,10,11.792051094,-32.7958419767,-44.3660628703,1.91580585157,54.0966893424
11,11,11.0114309061,-33.5764621645,-44.4730619753,1.85465199393,58.8103401361
