,env_delta,env_max,env_mean,env_std,time
0,4.44036523705,-36.7488430706,-41.3931880907,1.82317313663,4.70784580499
1,7.78786922131,-33.4013390863,-38.4129698563,2.80342189722,9.9033106576
2,9.64348092924,-31.5457273784,-36.0995661282,2.2593187095,14.4370068027
3,11.1370982953,-30.0521100123,-34.3536359227,1.79183937026,18.5701587302
4,9.17253919989,-32.0166691078,-35.9680423616,1.61754947248,22.9355102041
5,9.18107865173,-32.0081296559,-38.1296472224,3.36900847078,27.3647165533
6,11.357874917,-29.8313333907,-36.79476462,3.74311552482,28.2064399093
7,9.41373303713,-31.7754752705,-39.1325695623,3.4675967544,29.1062131519
8,7.64847002482,-33.5407382828,-39.8962795944,2.34910219139,31.6952380952
9,7.64847002482,-33.5407382828,-38.7890908192,2.06958214688,32.3163718821
10,7.29307731549,-33.8961309922,-38.5845613459,2.01972592235,32.9897505669
11,7.29307731549,-33.8961309922,-39.8619215053,3.12065749324,33.5876643991
12,6.46478081452,-34.7244274931,-43.8368625082,2.00560745791,34.173968254
