,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,17.6799246812,-20.6541582428,-29.6952232382,5.25809207659,1.71247165533
1,1,17.2243001218,-21.1097828023,-26.8043733328,2.50501097068,6.4841723356
2,2,14.9665850577,-23.3674978663,-29.4496429363,3.5354208079,12.852244898
3,3,13.1192520202,-25.2148309039,-31.9004518482,3.80412684854,18.2682993197
4,4,15.739863394,-22.5942195301,-28.4907308412,3.52920410806,23.1270748299
5,5,12.3325697995,-26.0015131245,-32.8527147973,3.29398781349,29.1468480726
6,6,13.9970728451,-24.337010079,-31.7193753349,4.77318354039,34.4003628118
7,7,17.5765984411,-20.757484483,-26.0607067935,2.3627670346,39.4855328798
8,8,20.4296205092,-17.9044624149,-22.8546030269,2.46361251516,44.379138322
9,9,18.8731252501,-19.460957674,-22.8495430478,1.86793088572,49.5804081633
10,10,15.8108468712,-22.5232360529,-26.6035490857,1.93596680107,54.5030385488
11,11,10.3872108834,-27.9468720407,-30.8257524493,1.21327061055,59.1470294785
