,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,3.622261710166182,-30.648260866413718,-33.810496486166784,1.3745581580336634,0.3076643990929705
1,1.0,4.767705956098382,-29.50281662048152,-32.34903523885327,1.3054885103255969,2.17687074829932
2,2.0,6.999108720616764,-27.271413855963136,-28.71537252662245,0.675256996323292,21.640997732426303
3,3.0,8.856737549819881,-25.41378502676002,-28.11141456131914,3.7837389883623262,23.91655328798186
4,,,,,,4.397630019749836
5,,,,,,6.556945358788679
6,,,,,,8.531928900592497
7,,,,,,10.796576695194208
8,,,,,,12.824226464779464
9,,,,,,15.220539828834763
10,,,,,,17.379855167873604
11,,,,,,19.460171165240293
