,env_delta,env_max,env_mean,env_std,time
0,9.43020635139,-28.1819251498,-30.3858264491,1.46501311273,2.87346938776
1,8.7291060129,-28.8830254883,-30.9200303153,1.06274263509,11.7086621315
2,9.026135036,-28.5859964652,-30.083883027,0.792911362517,21.5423129252
3,10.7993144853,-26.8128170159,-28.2555162289,0.65632869742,30.8477097506
4,11.3319079046,-26.2802235965,-27.4788013101,1.32718182696,40.1240816327
5,11.0748058985,-26.5373256026,-27.3291694651,0.733409591047,49.3075736961
6,11.4390581605,-26.1730733406,-27.3481731969,1.05721604885,58.1427664399
7,11.7475327572,-25.8645987439,-26.5903590317,0.53484142439,67.6165079365
8,12.8955540907,-24.7165774104,-25.8130420007,0.84762275141,76.7883900227
9,11.8789296652,-25.7332018359,-26.8290774751,0.581138969314,85.6526077098
10,12.2185317767,-25.3935997245,-26.3720146005,1.28096219029,94.7316099773
11,8.30358239568,-29.3085491055,-30.207509378,0.471460386958,104.425941043
