,env_delta,env_max,env_mean,env_std,time
0,7.50983996331,-33.1570941398,-35.4925077538,1.07165452042,1.50929705215
1,7.95595340146,-32.7109807017,-35.0961070311,1.08266873681,6.63510204082
2,10.0486180071,-30.6183160961,-33.4360254836,1.46256682789,11.9350566893
3,9.30519807331,-31.3617360298,-33.9665871236,1.08525027535,17.4149659864
4,10.9185398099,-29.7483942932,-34.8882447467,2.02540885323,22.610430839
5,13.9189244676,-26.7480096356,-29.9127836329,1.78712561693,28.0090702948
6,11.2909181225,-29.3760159806,-30.7842342154,0.674240921674,33.0594104308
7,13.8160314499,-26.8509026533,-28.1178242415,0.602275083723,38.9166439909
8,15.9150972205,-24.7518368826,-26.9919983579,2.5596559004,44.5997278912
9,11.2865238599,-29.3804102433,-32.5285635731,2.04092841249,49.9519274376
10,4.03504583783,-36.6318882653,-38.7079243236,0.719431316822,55.1531972789
