,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,6.69458910892,-30.4318981207,-32.5127241727,1.23877741594,2.22911564626
1,1,5.75281031391,-31.3736769157,-33.697203078,1.17247746303,11.3487528345
2,2,6.43046181678,-30.6960254128,-32.8102537635,1.28140932334,20.1723356009
3,3,9.29534816673,-27.8311390629,-29.3214047174,0.827028884398,29.3093877551
4,4,9.7465291293,-27.3799581003,-29.1026264798,2.08756449151,37.7382312925
5,5,9.1552748798,-27.9712123498,-28.853224321,0.719826841309,46.8636734694
6,6,7.98033009306,-29.1461571366,-30.0933681941,0.516788833342,56.6102494331
7,7,9.39417196706,-27.7323152626,-29.503371134,1.47151200772,66.1188208617
8,8,10.794598763,-26.3318884666,-27.3869074047,1.54710820887,75.7899319728
9,9,11.6294876775,-25.4969995521,-26.7205771743,0.903522869202,83.9401360544
10,10,9.70727585398,-27.4192113756,-27.9804428612,0.675488322582,92.7637188209
11,11,7.91840898819,-29.2080782414,-30.1599896267,0.618286361114,102.353560091
