,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,7.05199124675,-29.3242907711,-31.3451214872,1.01267431288,0.261224489796
1,1.0,2.52432456826,-33.8519574496,-35.816579891,0.840574193026,9.60725623583
2,2.0,3.12142232039,-33.2548596974,-34.5512407422,0.918538996804,16.5674376417
3,3.0,6.90556270214,-29.4707193157,-30.4564832402,0.87181323663,25.7799546485
4,,,,,,2.43881614773
5,,,,,,7.14045140159
6,,,,,,4.87763229545
7,,,,,,11.86722909
8,,,,,,14.1803330651
9,,,,,,18.9573956225
10,,,,,,21.2453571632
11,,,,,,23.4578914003
