,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,6.4921305417620445,-37.96085738998338,-42.89507395706447,1.4421091418901504,2.316190476190476
1,1,4.732309193609011,-39.720678738136414,-43.58058428627199,1.0237668591366742,10.454784580498867
2,2,8.295175266421595,-36.15781266532383,-42.99002906307926,2.0738945684792065,17.443990929705215
3,3,7.0723664221092974,-37.380621509636136,-43.64909045706528,1.7773243472965237,24.70603174603175
4,4,6.979696203640401,-37.47329172810503,-43.79471611634109,1.5465960398012932,31.463038548752838
5,5,7.4425041140069785,-37.010483817738454,-43.670750140598976,1.918043009967683,38.44063492063492
6,6,12.502869201937475,-31.95011872980795,-43.945734625386734,2.0321761323328116,45.249886621315184
7,7,10.655235372928608,-33.79775255881682,-43.789197425502145,1.8905402974012309,51.728253968253966
8,8,9.285467286919257,-35.167520644826176,-42.15370366306411,1.8066580941288333,57.771247165532884
9,9,17.68463952992067,-26.76834840182476,-42.90028681664421,3.379158440147564,64.30766439909297
10,10,14.724681181492699,-29.728306750252727,-41.08837334785421,4.175919179060586,70.33324263038547
11,11,14.958230940701485,-29.494756991043943,-42.30491434399871,3.6732173044359837,75.94666666666667
