,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,10.978985437051175,-29.62198242523121,-35.98673228871441,3.8504651021922736,24.17197278911565
1,1.0,8.338357461288695,-32.262610400993694,-39.309150397956905,3.5308830951377663,31.010249433106576
2,2.0,10.21719824584068,-30.38376961644171,-37.706426064530895,3.950038057848563,36.9835827664399
3,3.0,7.33862356304973,-33.26234429923266,-40.1594445143732,3.3387272432656605,43.58965986394558
4,4.0,10.713928732302566,-29.887039129979826,-39.80770328168026,3.5223743511563854,49.853242630385495
5,,,,,,53.70572745227123
6,,,,,,59.104344963791974
7,,,,,,64.64318630678078
8,,,,,,17.878538512179066
9,,,,,,11.358130348913761
10,,,,,,5.53884134298881
11,,,,,,0.14022383146807194
