,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,9.128201532314689,-35.69692718728031,-44.715397789313535,1.1973943527804225,7.279455782312925
1,1.0,16.72082412084528,-28.104304598749717,-44.233162975518255,2.6697141311673995,12.085986394557825
2,2.0,8.10781166378056,-36.71731705581444,-44.7190759267381,1.1557510159448203,15.865034013605445
3,,,,,,2.1722487382049582
4,,,,,,20.927762233925826
5,,,,,,25.4312047399605
6,,,,,,28.980977068246652
7,,,,,,32.901621132323896
8,,,,,,37.40506363835856
9,,,,,,42.27937788018433
10,,,,,,46.20002194426157
11,,,,,,50.65048277375466
