,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,17.885170145288807,-20.432878070155052,-29.661423494518257,5.260319557930871,1.7124716553287982
1,1,17.351344424162765,-20.966703791281095,-26.88988285833288,2.5120915302425955,6.472562358276644
2,2,15.1966615064623,-23.121386708981557,-29.5676911108076,3.6096920858373798,12.811609977324267
3,3,12.892126168907588,-25.425922046536268,-31.757793045268713,3.6878070035190027,18.279909297052157
4,4,15.89394711821462,-22.424101097229237,-28.38769945617779,3.457686932070467,23.138684807256237
5,5,12.538852021565669,-25.779196193878192,-32.784819618264564,3.307065046187763,29.14684807256236
6,6,14.434218043885783,-23.883830171558074,-31.657741622011496,4.742233488257653,34.400362811791375
7,7,17.556560039251945,-20.761488176191914,-26.00839233395153,2.3678312253929903,39.48553287981859
8,8,20.238674543606415,-18.079373671837445,-22.776689092776927,2.4115626027924444,44.384943310657604
9,9,19.251367104831505,-19.066681110612357,-22.86017078012545,1.9004545681538945,49.5804081632653
10,10,16.065276285274187,-22.252771930169672,-26.59180481534843,1.9402825016095708,54.50303854875283
11,11,10.488804272658225,-27.829243942785634,-30.7737960989008,1.2115203756868982,59.147029478458045
