,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,19.24769946171558,-24.221305136878733,-37.696336347762646,4.915182707677086,1.5615419501133787
1,1,16.709249419783998,-26.75975517881032,-39.15261858116503,4.147855350153315,5.2825396825396815
2,2,19.75673121992212,-23.7122733786722,-40.06434767874318,4.288598288923962,8.916462585034012
3,3,17.202455650112558,-26.26654894848176,-42.032461542222364,3.298146134280456,12.353015873015876
4,4,14.031391274969199,-29.437613323625122,-42.889077747541705,2.5516816426366935,15.986938775510206
5,5,15.577190309223035,-27.89181428937129,-41.99978928792346,3.485719581235573,19.429297052154194
6,6,17.91342682327698,-25.55557777531734,-40.82060215963399,4.472544337733568,22.877460317460322
7,7,19.35721345348784,-24.111791145106483,-41.72567566408553,3.7389654037482036,26.41269841269841
8,8,15.574175463992127,-27.89482913460219,-42.72582903035197,3.7157491795956337,29.872471655328802
9,9,17.454990483220964,-26.01401411537335,-42.5743447844489,3.868375740582639,32.91428571428571
