,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,18.25357646772589,-25.88878556746944,-39.82840822706346,3.7290156252065474,1.9911111111111108
1,1.0,10.332091459362855,-33.81027057583247,-42.72219128274436,2.075531282436037,7.888979591836734
2,2.0,13.013876378332775,-31.12848565686255,-41.53575252068337,2.842604151152253,13.328253968253968
3,3.0,8.595421562690026,-35.5469404725053,-43.260914192391425,1.9592075757065481,19.702131519274374
4,4.0,12.417135339597404,-31.72522669559792,-42.694091027248824,2.5252366878946213,25.72770975056689
5,5.0,15.244032241229146,-28.89832979396618,-40.825730579222935,3.759373006878277,31.544308390022675
6,6.0,9.694349542624416,-34.44801249257091,-43.080927087110645,2.193926618439979,36.51337868480726
7,7.0,19.75936702166453,-24.38299501353079,-42.30058680796875,3.5180763873337506,40.78004535147392
8,8.0,3.0158955898666022,-41.12646644532872,-44.354533691335796,0.5181818057577434,46.132244897959175
9,9.0,7.4855819891509565,-36.65678004604437,-43.742702305716904,1.578265939001961,51.00263038548753
10,10.0,9.023891758371775,-35.11847027682355,-43.73417032171647,1.8032270034427424,59.95392290249435
11,,,,,,55.40095823275546
