,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,19.5767352816,-21.0023854833,-25.0176378471,3.94151208019,2.18267573696
1,1,15.845127709,-24.7339930558,-28.2234881002,2.34597531805,7.43038548753
2,2,14.8678367504,-25.7112840145,-29.5467660451,3.28138695353,12.6316553288
3,3,17.0235823763,-23.5555383886,-26.8859821869,4.46778686385,17.8039002268
4,4,15.5830402333,-24.9960805315,-28.204914637,2.35442344912,22.4420861678
5,5,11.589364842,-28.9897559228,-31.7032992279,2.00667215165,27.1383219955
6,6,18.1080126384,-22.4711081264,-26.814821123,3.95013698556,31.9332426304
7,7,20.9098596526,-19.6692611122,-22.6729237459,3.35604810017,36.5191836735
8,8,21.1744803372,-19.4046404276,-25.9576614596,4.48328490095,41.0819047619
9,9,14.2846372718,-26.294483493,-28.4575628611,1.51845816277,45.6620408163
