,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,15.75028021767093,-23.132669604428088,-31.84145433072937,4.971170899945821,1.352562358276644
1,1,13.249731872406564,-25.63321794969245,-33.662420676391925,4.066519567410082,10.47219954648526
2,2,11.698861489279132,-27.184088332819886,-33.59782682835385,2.9143934808309844,15.43546485260771
3,3,9.385498834851687,-29.49745098724733,-35.1988377310528,2.68658091480052,20.51482993197279
4,4,10.370392783800877,-28.512557038298134,-34.55624667511214,2.7041186976241782,26.31981859410431
5,5,16.70799788818367,-22.17495193391534,-27.125439555260233,2.0426139157184307,30.83609977324263
6,6,19.89895443053949,-18.98399539155952,-22.868413459442202,2.263286452822051,35.358185941043075
7,7,15.902628429824158,-22.980321392274856,-27.60329115200057,2.575017859419177,40.304036281179144
8,8,15.31044517402736,-23.572504648071646,-27.050224831902728,1.892677444224344,45.70848072562358
9,9,9.628591049454675,-29.254358772644334,-33.62560656606809,2.4876980622865084,51.095510204081634
