,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,19.432896041875527,-21.755777589803127,-27.25173784352005,4.471178030191759,2.75156462585034
1,1,18.30375828515751,-22.884915346521144,-28.696222551027056,4.2255724817526605,9.102222222222222
2,2,17.137629759740573,-24.051043871938077,-28.32830082857141,3.2229841285942635,15.36
3,3,17.407618871707278,-23.781054759971376,-28.87124186000686,4.028590003154887,21.664217687074828
4,4,15.712863627948053,-25.4758100037306,-28.87994558530147,3.3510462476803173,28.339954648526078
5,5,11.754765407792704,-29.43390822388595,-32.18157827182905,2.546663506309725,35.073741496598636
6,6,18.152423141173912,-23.036250490504745,-27.630510805992216,3.691972295779189,42.794376417233565
7,7,19.96927427046425,-21.219399361214407,-25.877795460965327,4.085481552898877,49.76616780045352
8,8,17.553159235997533,-23.63551439568112,-26.644462683907395,2.758178756112156,56.05297052154196
9,9,16.775070347259778,-24.413603284418873,-28.83672965057735,4.170364682593109,63.169886621315186
10,10,14.23428070756428,-26.95439292411437,-30.06851503725029,2.8667633883819743,70.17650793650793
11,11,16.973858765511544,-24.21481486616711,-27.894804845902854,3.958743634635573,76.62004535147392
