,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,8.99002684248007,-27.70860531279808,-38.081596919209424,4.412429141305767,0.2438095238095238
1,1.0,9.599375861715034,-27.099256293563123,-34.13212519184293,3.0104093744868345,2.147845804988662
2,2.0,8.104540985676833,-28.594091169601317,-36.155758491506454,4.2205273971715025,4.115736961451248
3,3.0,6.410948221286472,-30.28768393399168,-38.067852025164505,3.508978323265904,5.9675283446712015
4,4.0,4.831097420781184,-31.867534734496964,-38.54697846307492,3.5642182022122166,12.161451247165532
5,5.0,10.20759511453997,-26.491037040738178,-33.13690418697564,3.8152161516561787,14.239637188208615
6,,,,,,8.162414965986395
7,,,,,,10.15986394557823
8,,,,,,16.275510204081634
9,,,,,,18.27295918367347
10,,,,,,20.27040816326531
11,,,,,,22.41581632653061
