,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,18.252356590522517,-23.213172724325386,-27.756980669400157,2.1991682341656418,1.7705215419501137
1,1,23.24254874620539,-18.222980568642512,-23.35087578824061,2.6543938552353463,9.311201814058958
2,2,25.006735420469557,-16.458793894378346,-23.83496062015379,4.071103707677223,16.12625850340136
3,3,23.822777780177546,-17.642751534670357,-24.835015011455887,5.673982643908831,23.6843537414966
4,4,20.935503479869414,-20.53002583497848,-23.788574413997146,4.015890349555023,30.528435374149662
5,5,21.10601433396248,-20.359514980885415,-25.02280745252564,2.7521537071817797,37.447981859410426
6,6,24.569896392884694,-16.895632921963198,-24.828581115234147,5.874917290186403,43.95537414965986
7,7,22.028580766819676,-19.43694854802822,-27.864379039419646,6.391118848251589,50.85750566893424
8,8,22.32094147193181,-19.144587842916085,-24.66810449828452,5.346208791542943,57.626122448979594
9,9,24.14384581198873,-17.321683502859173,-23.29613733146478,5.046030525509816,65.16099773242631
10,10,26.80173153161116,-14.663797783236737,-22.26911440121324,6.202922400869753,71.2736507936508
11,11,21.939188568716244,-19.526340746131652,-25.87949813727107,7.244163383538967,77.51401360544217
