,env_delta,env_max,env_mean,env_std,time
0,8.23302224679,-23.4553097481,-24.0042327456,0.546348574801,6.13006802721
1,6.0786913836,-25.6096406112,-26.3062148613,1.47321807525,8.55074829932
2,5.83663319916,-25.8516987957,-26.4326416008,0.869383049085,11.2965079365
3,3.49818524909,-28.1901467458,-28.7561237738,0.7510649639,14.071292517
4,4.99511647718,-26.6932155177,-27.1715017769,0.325528165667,16.7531972789
5,6.1692267836,-25.5191052112,-26.9914858719,3.14553901819,19.3364172336
6,8.89039763402,-22.7979343608,-23.7717112005,1.91718194983,22.0009070295
7,8.11406731782,-23.574264677,-25.2568252487,3.47098728826,24.6131519274
8,11.8503737365,-19.8379582584,-20.7291676415,0.626836199963,27.3647165533
9,11.1907261458,-20.4976058491,-23.3138044323,2.81163514748,29.9014965986
