,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,5.98130123524,-25.3723729436,-26.9972268975,0.848691833263,0.388934240363
1,1.0,7.7016796025,-23.6519945764,-24.9045088101,0.510254402945,2.93151927438
2,2.0,5.48902436158,-25.8646498173,-26.8450205764,0.46379058361,5.63083900227
3,3.0,5.17486237124,-26.1788118076,-27.1019676772,0.556761201786,8.49850340136
4,4.0,8.08251144457,-23.2711627343,-25.2176000144,0.837137802127,11.3371428571
5,5.0,9.88396756532,-21.4697066135,-22.3859803643,0.521748419658,14.123537415
6,6.0,5.63049156523,-25.7231826136,-28.0456148528,1.3939050378,16.9970068027
7,7.0,7.73317868756,-23.6204954913,-24.5342574192,0.412917614643,22.662675737
8,8.0,5.39820019779,-25.9554739811,-27.1723869359,0.589945428857,25.4142403628
9,9.0,4.146030819,-27.2076433599,-28.5706878074,0.764777078962,28.2586848073
10,10.0,7.52536085715,-23.8283133217,-24.9529088943,1.13480499749,31.2482539683
11,,,,,,19.8544607807
