,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,13.8049831871,-27.8200234931,-36.7352364449,3.79079409159,0.0986848072562
1,1.0,15.2364511415,-26.3885555387,-35.3434525283,4.4045516753,8.26630385488
2,2.0,12.1025720471,-29.5224346331,-36.1909829425,3.45643959895,15.9346938776
3,3.0,11.0111016179,-30.6139050623,-37.4774973427,3.36537347659,23.4463492063
4,4.0,9.96425443819,-31.660752242,-38.4790592911,2.80932396416,31.166984127
5,5.0,10.3017507845,-31.3232558957,-37.6428583866,2.4916919345,40.4201360544
6,6.0,9.50652302533,-32.1184836549,-37.1163671964,2.68287516159,48.6109750567
7,7.0,12.4590946575,-29.1659120226,-35.9571256285,2.99748554432,55.9136507937
8,8.0,15.200535478,-26.4244712022,-35.7174604981,4.40374946141,64.5688888889
9,9.0,9.54419425544,-32.0808124248,-38.8151883287,2.56400155333,79.2613151927
10,10.0,15.6246315735,-26.0003751067,-36.8063264357,5.04421088626,87.7598185941
11,,,,,,72.81033656
