,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,4.15094831928,-39.0073875226,-41.9389730073,1.56095491449,2.21170068027
1,1,3.7792860736,-39.3790497683,-42.1529827828,1.54775232791,6.50739229025
2,2,4.29157775983,-38.8667580821,-42.1110178776,1.63065024185,10.7508390023
3,3,3.81270330424,-39.3456325377,-42.0266978077,1.5297021477,14.930430839
4,4,4.19791920729,-38.9604166346,-41.5195692,1.48476168703,19.1274376417
5,5,5.27463465916,-37.8837011827,-40.7658698896,1.54558608843,23.4579591837
6,6,4.1455399881,-39.0127958538,-41.2264484028,1.31508334621,27.7594557823
7,7,4.80655720179,-38.3517786401,-40.4843949397,1.30433949272,31.939047619
8,8,5.05911328721,-38.0992225547,-40.1962044789,1.24157013251,36.2289342404
9,9,5.98599321322,-37.1723426287,-39.1127000642,1.17091034813,40.3388662132
10,10,6.68790245776,-36.4704333842,-38.4026472341,1.1249773417,44.34430839
11,11,6.74643254226,-36.4119032996,-38.6355308769,1.25166784899,48.5006802721
