,env_delta,env_max,env_mean,env_std,time
0,3.26762294265,-32.8123871275,-35.4439052933,2.06738205447,3.01859410431
1,7.17504560486,-28.9049644653,-33.5789878646,1.7178081746,5.86884353741
2,3.87579830326,-32.2042117669,-35.5034042603,2.6452062623,8.71328798186
3,4.66052839421,-31.4194816759,-33.7652953843,1.33135397642,11.4880725624
4,5.10649842271,-30.9735116474,-33.680938275,1.40234465305,14.4950566893
5,8.49566661291,-27.5843434572,-31.2632746532,1.42426788005,17.3511111111
6,6.82444072083,-29.2555693493,-32.2399734052,2.27178547977,20.3000453515
7,7.00390727091,-29.0761027992,-32.4493670836,1.631685662,23.2547845805
8,10.5202653526,-25.5597447175,-29.3897080525,2.74531127241,26.1572789116
9,11.3392727818,-24.7407372884,-30.1784566147,1.62657147178,29.019138322
10,10.6798290373,-25.4001810328,-27.9873701731,1.91972597482,32.0145124717
11,12.9741500711,-23.105859999,-26.5894391164,3.14019725781,34.9866666667
