,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,9.887522907255583,-30.051480862349425,-38.44327031409196,3.3252528720899925,0.8649433106575963
1,1,10.984772489044936,-28.954231280560073,-36.20934429509533,3.677421809287549,4.847165532879818
2,2,6.8062928074217846,-33.132710962183225,-38.558283788429186,2.441006518838905,8.591383219954649
3,3,8.524173877357759,-31.414829892247248,-38.059209614824994,2.955451905203561,12.358820861678007
4,4,6.7308758865421225,-33.20812788306289,-38.37443623538807,2.318116267203988,16.306213151927434
5,5,11.606891423135894,-28.33211234646912,-33.78932815728328,2.3415397462436043,19.348027210884357
6,6,8.5960148961763,-31.342988873428713,-35.17935416035786,1.7673232811582178,22.831020408163266
7,7,11.960959239356649,-27.97804453024836,-32.07407345744368,1.7471397046702142,26.221133786848068
8,8,9.862409482326504,-30.076594287278503,-33.19715909595621,1.6151351252899406,29.68671201814059
9,9,6.4281315012251605,-33.51087226837985,-37.998331514818894,1.3994630612989605,33.564444444444455
