,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,14.40842559084236,-29.91160593951707,-41.36277083373531,3.151306811085945,3.0882539682539685
1,1,12.689650936915346,-31.630380593444084,-42.842293559670225,2.60598131414456,9.479546485260775
2,2,14.099055023619602,-30.220976506739827,-43.27066860006379,2.9414988699408955,16.184308390022675
3,3,13.365398956632813,-30.95463257372661,-42.96307634506635,2.724586620586426,21.69324263038549
4,4,17.51255130879732,-26.80748022156211,-42.696335865405885,3.755889442510824,28.049705215419504
5,5,14.89513571879409,-29.424895811565342,-43.09926575668126,3.4107464822220424,34.06367346938776
6,6,17.596969548203784,-26.72306198215564,-43.09132045300083,3.615844345895872,40.10666666666667
7,7,15.651439399453654,-28.668592130905772,-41.24596122026629,3.1832788801213754,45.43564625850341
8,8,18.185217438549174,-26.13481409181025,-42.42236449803105,3.564693573373791,51.21741496598639
9,9,19.311592772148465,-25.008438758210964,-41.908374069532606,4.720564132168617,57.12689342403628
10,10,16.339126742227222,-27.98090478813221,-42.420466439467795,3.690884567628042,62.97251700680272
11,11,11.209696056459864,-33.11033547389957,-44.00193836961109,1.8779129670004109,68.99809523809523
