,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,6.10826977309,-33.0544352075,-34.5182489313,1.26903080414,2.74575963719
1,1.0,9.86374662536,-29.2989583552,-30.5491639308,0.671903478568,5.15482993197
2,2.0,5.72477020879,-33.4379347718,-35.5981858857,1.47218807762,7.64517006803
3,3.0,7.09876577109,-32.0639392095,-34.9058446622,1.31562157116,10.3909297052
4,4.0,5.90828076337,-33.2544242172,-35.950268617,2.10705352795,12.9973696145
5,5.0,8.07076353159,-31.091941449,-34.7530269466,2.80654352799,15.4702947846
6,6.0,10.9310464038,-28.2316585768,-30.5699572137,1.45906117884,18.1231746032
7,7.0,7.07409996719,-32.0886050134,-36.6053831298,3.87472958834,20.9037641723
8,8.0,8.15771338025,-31.0049916003,-35.0594236165,4.10227299803,23.2547845805
9,,,,,,0.484968180821
10,,,,,,25.5820715383
