,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,3.5718024818037217,-40.403595294598354,-42.293423727817434,1.7570397267973514,86.90068027210884
1,1.0,5.336665844703141,-38.63873193169893,-40.70847262790936,1.4667429671790966,96.80399092970522
2,,,,,,105.75892857142857
3,,,,,,77.57936507936508
4,,,,,,68.11011904761905
5,,,,,,57.9563492063492
6,,,,,,47.11805555555556
7,,,,,,39.47420634920635
8,,,,,,29.776785714285715
9,,,,,,19.737103174603178
10,,,,,,10.267857142857142
11,,,,,,0.4563492063492056
