,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,15.8643890522,-24.8988235446,-29.6710648549,2.8390408677,2.12462585034
1,1,13.4336920448,-27.329520552,-29.7923739454,2.02788928189,7.48263038549
2,2,23.0114971977,-17.751715399,-24.1551653068,5.34172544373,12.6026303855
3,3,15.3231937357,-25.4400188611,-29.2760477986,2.83510182499,17.6239455782
4,4,5.76587852178,-34.997334075,-42.3959055304,3.54517833294,22.8426303855
5,5,13.4586163729,-27.3045962239,-30.0111159075,2.48648256105,27.4692063492
6,6,15.6082869536,-25.1549256432,-27.9392040583,2.77198968101,32.3395918367
7,7,12.7448358757,-28.0183767211,-30.1787792456,2.46917244482,37.4712018141
8,8,15.3787348461,-25.3844777507,-30.0352532477,2.98980470018,42.4344671202
9,9,12.186034827,-28.5771777697,-31.082586637,1.72783101635,47.2700226757
10,10,12.6771945067,-28.0860180901,-31.1812757242,2.0712436176,52.0997732426
11,11,15.9323245362,-24.8308880606,-27.4960844724,2.81476933343,56.5463945578
