,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,9.16836587512,-33.1896190722,-35.9117425543,2.44996921913,2.66448979592
1,1,11.6654495234,-30.6925354239,-34.2308418419,2.60576604867,8.96290249433
2,2,10.688411509,-31.6695734384,-35.1912480891,2.59926617856,15.772154195
3,3,7.64653809749,-34.7114468498,-36.9496426656,1.70108968907,22.0067120181
4,4,5.62510109879,-36.7328838485,-39.7066904028,1.37968923744,28.2877097506
5,5,11.4932919791,-30.8646929683,-33.8353219597,2.96282760204,34.9692517007
6,6,9.22417030523,-33.1338146421,-37.2036125922,2.63433038355,41.853968254
7,7,10.4526009782,-31.9053839691,-34.8375553933,1.85337770438,48.2394557823
8,8,13.0519534423,-29.306031505,-34.3052145851,3.4958913879,54.5088435374
9,9,8.2093043265,-34.1486806208,-36.1047331608,1.35460930278,61.1323356009
10,10,10.5066589364,-31.851326011,-34.9744805073,1.61980174875,67.5236281179
11,11,13.5818041863,-28.7761807611,-33.9538112899,3.48660875186,73.9671655329
