,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,24.770060217734645,-18.878982659531676,-34.96117727963418,5.2849861909127265,2.2000907029478456
1,1,25.46928497808073,-18.179757899185592,-34.418740462935226,4.88449689362978,12.097596371882085
2,2,26.76125265534264,-16.887790221923677,-35.87818017323745,5.153020235778813,24.89759637188209
3,3,22.505654446543282,-21.14338843072304,-36.21033994568711,5.8243773024391965,33.9243537414966
4,4,22.837064054281374,-20.811978822984948,-37.07448504808328,5.801558165842262,43.949569160997726
5,5,25.30306584126848,-18.34597703599784,-34.841165402293484,6.084822418830384,53.6497052154195
6,6,29.932500550898947,-13.71654232636737,-36.5740537159608,6.829643872656258,63.19891156462585
7,7,26.613867797848464,-17.035175079417858,-36.82698207795673,6.5844773150791385,71.87156462585034
8,8,28.163209051709085,-15.485833825557233,-37.1996854738212,6.355896900580146,79.88244897959184
9,9,23.834553736930946,-19.81448914033537,-36.36420928586593,6.512301953005045,89.70448979591835
10,10,25.811405247600106,-17.83763762966621,-35.680591883113166,5.41491654545897,98.76027210884355
11,11,21.343040576240107,-22.30600230102621,-40.6268269378952,5.35779770158242,106.4518820861678
