,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,10.4017556169,-34.3504129006,-43.1376036993,3.13763276129,3.88353741497
1,1.0,11.0363088322,-33.7158596853,-43.42596529,3.11058247578,11.4822675737
2,2.0,14.0906790014,-30.6614895162,-42.9789019208,3.59020159492,19.0171428571
3,3.0,10.2454458917,-34.5067226259,-43.5091989589,2.8015428016,26.389478458
4,4.0,5.48047133811,-39.2716971794,-44.3718005924,1.30276096444,33.5644444444
5,5.0,2.91206408256,-41.840104435,-44.6499042769,0.677956561086,39.6480725624
6,6.0,11.6899104776,-33.0622580399,-44.338340438,1.92042937678,45.4182312925
7,7.0,11.7053290638,-33.0468394537,-44.4797762363,1.59128902597,51.4380045351
8,8.0,8.56843378354,-36.183734734,-44.6021152569,1.25712789251,58.3401360544
9,9.0,7.71871853855,-37.033449979,-44.6598052357,1.07796258576,64.7256235828
10,,,,,,70.3235518819
11,,,,,,75.2524484107
