,env_delta,env_max,env_mean,env_std,time
0,8.57971832902,-31.0637848719,-32.7768129374,1.00159724066,1.79954648526
1,4.96364583955,-34.6798573613,-35.549492841,0.52142042091,6.77442176871
2,12.4359512442,-27.2075519566,-28.6144169378,1.95066140539,11.7260770975
3,13.715081181,-25.9284220199,-31.8048478842,6.34580223411,16.7473922902
4,10.6550760324,-28.9884271685,-31.7440027416,3.96475437941,26.2095238095
5,11.7321889722,-27.9113142287,-29.9357929336,1.92731107622,31.1785941043
6,14.7734207261,-24.8700824748,-27.9286036295,4.9362858638,36.3856689342
7,15.4492694878,-24.1942337131,-27.0914403861,5.45764037714,41.2096145125
8,16.5101274704,-23.1333757305,-25.1983480428,2.96881081412,46.2657596372
9,17.6325692275,-22.0109339734,-24.9848461472,5.07541980382,51.1883900227
10,17.645206381,-21.9982968199,-22.9119398686,1.15348247305,56.1574603175
