,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,9.112386488873641,-32.56659539758286,-39.19787902712116,3.427739297772526,0.15673469387755098
1,1,6.846429037270298,-34.8325528491862,-40.276995768500925,2.8589223057917126,2.5890249433106582
2,2,8.138984268325403,-33.539997618131096,-39.1271054797059,2.9251541773756253,4.986485260770975
3,3,8.049420918658791,-33.629560967797715,-38.74631033087423,2.744237996040194,7.2910657596371875
4,4,5.788383679432457,-35.89059820702404,-39.84670109338095,2.109107000273757,9.845260770975058
5,5,5.737954013214876,-35.941027873241616,-39.859697711367545,2.1117730941881043,12.283356009070294
6,6,7.489250631333604,-34.189731255122894,-37.767999184310526,1.9240887917893728,14.779501133786848
7,7,6.729567250938665,-34.949414635517826,-39.205036366844624,1.7886177520320845,17.252426303854875
8,8,6.575870937820866,-35.10311094863563,-38.34857541623529,1.5412468455310449,19.690521541950115
9,9,6.984218194342986,-34.69476369211351,-37.424609725949146,1.332784399838545,22.33179138321995
10,10,6.639723955681178,-35.03925793077532,-37.417618192662225,1.245820438211627,24.816326530612244
11,11,6.896993678563291,-34.78198820789321,-36.77686138606754,0.9505371120691786,27.43437641723356
12,12,7.388751796969515,-34.29023008948698,-36.172891700482744,0.8556900840546348,29.98857142857143
