,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,26.683661576035675,-16.250864206139447,-35.893258450130304,6.397006430550622,1.509297052154195
1,1,23.565956694689113,-19.368569087486012,-35.92429927532954,4.991422408620274,5.230294784580499
2,2,22.61426196514702,-20.320263817028106,-35.504625504993136,5.720246156900878,10.170340136054422
3,3,17.722617349135906,-25.211908433039216,-38.642991120840506,4.826079427636297,15.847619047619046
4,4,20.683188564355486,-22.25133721781964,-39.593772800058034,5.348496549039392,20.979229024943308
6,6,22.987845624078087,-19.946680158097028,-36.380993096145076,5.540597117057871,24.944036281179137
7,7,20.930135717919054,-22.004390064256068,-39.07628626877322,5.421264134834251,29.79120181405896
8,8,24.00209884814139,-18.93242693403373,-39.94542824295935,5.654017513556043,33.55283446712018
9,9,23.53531779309559,-19.39920798907953,-42.35551514494601,4.150280805472647,37.30285714285714
10,10,23.90153922279273,-19.032986559382394,-40.165504483123456,6.264123529656932,40.50140589569161
11,11,19.226816438817167,-23.707709343357955,-42.10107682635624,4.730255570019319,45.08154195011338
12,12,22.246652280778303,-20.687873501396812,-40.11012892588885,5.9909740773366185,48.71546485260771
