,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,12.825938015942562,-27.768867482200637,-37.179496241442855,3.993352391906064,0.17414965986394554
1,1.0,13.096122686962786,-27.49868281118041,-37.11412893869096,3.56203318983285,14.431201814058955
2,2.0,13.45986012701985,-27.13494537112335,-36.6160842614919,4.199276546878202,43.42131519274376
3,,,,,,6.165281435154707
4,,,,,,21.235969387755105
5,,,,,,28.162396679101754
6,,,,,,36.3066573403555
7,,,,,,48.25664728256894
8,,,,,,54.650272474581236
9,,,,,,60.20663722478239
10,,,,,,65.00185611879161
11,,,,,,70.253762526516
