,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,10.9203894616,-29.7099051537,-36.0929808885,3.8657806983,24.1777777778
1,1.0,8.29064436987,-32.3396502454,-39.4144106346,3.4914047162,31.0160544218
2,2.0,10.0315884154,-30.5987061999,-37.7829021181,3.90046228683,36.9893877551
3,3.0,7.32537720721,-33.3049174081,-40.1936149462,3.31993041092,43.5896598639
4,4.0,10.602706822,-30.0275877933,-39.8585432839,3.49589689253,49.859047619
5,,,,,,0.124643405749
6,,,,,,5.73359666447
7,,,,,,11.6541584376
8,,,,,,17.8240070222
9,,,,,,53.721307878
10,,,,,,59.4549045425
11,,,,,,64.5652841782
