,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,12.702760726081474,-27.49682134816669,-36.72795531714428,3.448747629933989,0.905578231292517
1,1.0,13.026504059949529,-27.17307801429863,-36.951274528937994,3.140885021853858,17.87356009070295
2,2.0,16.372957175791957,-23.82662489845621,-31.77152118865316,3.4006824202120014,32.00290249433107
3,6.0,17.46040043555416,-22.739181638694006,-32.98440257630259,3.5935538932374977,55.06031746031746
4,7.0,16.473211195258596,-23.726370878989574,-31.239812397243934,3.3361272875796875,65.26548752834466
5,8.0,20.745443327211657,-19.454138747036506,-32.028220285352624,5.385349950295306,76.34721088435373
6,9.0,13.868492197517504,-26.331089876730662,-35.659052554792936,3.2693763491624885,83.56861678004535
7,10.0,18.57462140239266,-21.6249606718555,-36.162570601310776,4.68635687324479,91.73043083900228
8,11.0,17.567962963679502,-22.63161911056866,-33.461717954003205,4.51178636240193,99.73551020408165
9,,,,,,41.90125082290981
