,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,20.77773674804955,-23.44106461355633,-42.285198785475494,3.891971970224213,2.6935147392290246
1,1,23.59187058399171,-20.62693077761417,-41.998949567876956,5.248455775820871,8.811972789115648
2,2,17.23841481795009,-26.98038654365579,-43.27982161949557,2.6939063984870057,13.734603174603176
3,3,12.157770897429645,-32.061030464176234,-43.15842291258474,2.820061623346814,19.551201814058963
4,4,16.68265253786475,-27.53614882374113,-43.66482344564633,2.881405880747553,25.22267573696145
5,5,17.959274336031918,-26.25952702557396,-43.20077826624587,3.3531583567527496,30.44136054421769
6,6,22.006788117701067,-22.212013243904813,-42.34867005155793,4.916156307227505,36.269569160997726
7,7,18.19452658092639,-26.024274780679487,-43.20941264486695,3.3578007739564586,42.2312925170068
8,8,25.74836680866408,-18.4704345529418,-41.69119236663132,6.0567398587255825,47.9956462585034
9,9,15.902676514542346,-28.31612484706353,-43.61335825521121,2.634423013210574,53.475555555555566
