,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,11.1761277882973,-32.87694806189553,-41.56927696886158,2.2352383004208862,1.7879365079365082
1,1.0,10.556598785171962,-33.49647706502086,-40.356689160837604,2.2522675484299364,5.926893424036281
2,2.0,7.236717298038485,-36.81635855215435,-42.76533800295329,1.4318969503855044,10.89015873015873
3,3.0,14.03665119650462,-30.0164246536882,-40.823613550838964,3.0308682741789235,15.458684807256233
4,4.0,13.114449560423505,-30.93862628976932,-42.89742069204337,2.7273533141073854,24.70603174603175
5,5.0,9.713355690142293,-34.33972016005053,-42.259988299969685,2.3238957293426963,28.218049886621323
6,6.0,13.29832915869143,-30.7547466915014,-42.464601381070366,2.8789609408229584,32.269931972789124
7,7.0,13.181144789921744,-30.871931060271077,-42.17994219449788,3.167724385029117,36.25795918367347
8,8.0,10.917351135494053,-33.13572471469877,-43.7543541651097,1.870004039031776,39.83383219954649
9,9.0,9.496253540527654,-34.55682230966517,-43.52418569945739,1.7587264503311202,43.432925170068025
10,,,,,,20.163347597103353
11,,,,,,47.197169190256744
