,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,9.306687304972003,-33.04483675578493,-35.87685609302575,2.4570522180934664,2.6644897959183678
1,1,11.701945914750643,-30.649578146006288,-34.22768174699682,2.6114665317482824,8.962902494331066
2,2,10.656022460093682,-31.695501600663253,-35.104371937005084,2.523334850287777,15.783764172335598
3,3,7.728833235563974,-34.622690825192954,-36.92041509978449,1.7113694004504942,22.006712018140586
4,4,5.589631899418997,-36.761892161337926,-39.39266664821065,1.2739412862836672,28.36897959183673
5,5,11.588530388793346,-30.762993671963578,-33.80521546660999,2.9736907041307155,34.969251700680275
6,6,9.151053720028834,-33.200470340728096,-37.137314044911186,2.6340379980892177,41.85977324263038
7,7,10.450385632741957,-31.90113842801497,-34.79062291224801,1.8425007588454456,48.245260770975065
8,8,13.135282039591534,-29.2162420211654,-34.28286641499475,3.496757390210392,54.50884353741497
9,9,8.143704253276558,-34.20781980748038,-36.080122031575925,1.3575437149225509,61.13233560090703
10,10,10.542923823234826,-31.808600237522107,-34.94604608093073,1.6278691156303169,67.52362811791383
11,11,13.667928327111838,-28.68359573364509,-33.87566956295337,3.4977425164787417,73.97297052154195
