,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,6.024481513111788,-32.875129832641505,-35.20615541738496,1.3919279791338248,0.5746938775510204
1,1.0,6.584113550557319,-32.315497795195974,-34.993492975709536,2.0703885992611464,3.506213151927437
2,2.0,3.711407955035632,-35.18820339071765,-37.451671196936935,1.5410275915408518,9.711746031746033
3,3.0,8.49548137031973,-30.404129975433563,-32.35182630143371,1.8555199525246744,19.255147392290247
4,4.0,7.82014233268924,-31.07946901306405,-33.57398722958878,2.377844634434044,22.54077097505669
5,5.0,10.95201739853632,-27.94759394721697,-31.32425601190087,3.0307286559422133,25.78575963718821
6,6.0,8.43939252008817,-30.460218825665127,-33.505749164675976,3.080527691255801,29.007528344671197
7,7.0,6.890382732013464,-32.00922861373983,-34.31838877400606,1.6855504483627128,32.51954648526077
8,8.0,10.960079648657201,-27.93953169709609,-30.83150369026184,1.3767853068039408,35.642630385487536
9,,,,,,6.657907248921074
10,,,,,,12.812600577865553
11,,,,,,16.064136676175846
